dataset,filepath,filename,original_label,split,fold,metadata
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\166888.wav,166888.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\164843.wav,164843.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\29679.wav,29679.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\390136.wav,390136.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\17405.wav,17405.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\384004.wav,384004.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\214020.wav,214020.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\130054.wav,130054.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\160775.wav,160775.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\384009.wav,384009.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\212006.wav,212006.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\271399.wav,271399.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\60463.wav,60463.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\31799.wav,31799.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\369720.wav,369720.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\177209.wav,177209.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\31802.wav,31802.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\269379.wav,269379.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\269380.wav,269380.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\326730.wav,326730.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\324693.wav,324693.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\117848.wav,117848.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\347234.wav,347234.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\334947.wav,334947.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\334948.wav,334948.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\179301.wav,179301.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\171113.wav,171113.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\351343.wav,351343.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\15482.wav,15482.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\76927.wav,76927.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\410756.wav,410756.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\70789.wav,70789.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\189579.wav,189579.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\201877.wav,201877.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\201878.wav,201878.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\117922.wav,117922.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\369839.wav,369839.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\9392.wav,9392.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\9393.wav,9393.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\369840.wav,369840.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\369841.wav,369841.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\369842.wav,369842.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\21680.wav,21680.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\369844.wav,369844.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\404678.wav,404678.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\165063.wav,165063.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\85205.wav,85205.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\25821.wav,25821.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\77031.wav,77031.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\363771.wav,363771.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\29950.wav,29950.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\29951.wav,29951.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\201984.wav,201984.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\236799.wav,236799.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\29962.wav,29962.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\349483.wav,349483.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\79147.wav,79147.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\390448.wav,390448.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\73011.wav,73011.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\351540.wav,351540.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\351541.wav,351541.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\351542.wav,351542.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\351543.wav,351543.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\351545.wav,351545.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\351547.wav,351547.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\351548.wav,351548.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\345421.wav,345421.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\38229.wav,38229.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\85344.wav,85344.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\249191.wav,249191.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\155009.wav,155009.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\30085.wav,30085.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\19880.wav,19880.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\87466.wav,87466.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\339370.wav,339370.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\60844.wav,60844.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\32217.wav,32217.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\32218.wav,32218.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\32219.wav,32219.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\36316.wav,36316.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\36317.wav,36317.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\351721.wav,351721.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\89593.wav,89593.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\97786.wav,97786.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\97789.wav,97789.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\175620.wav,175620.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\175621.wav,175621.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\50700.wav,50700.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\87574.wav,87574.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\265755.wav,265755.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\185887.wav,185887.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\93733.wav,93733.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\126504.wav,126504.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\130604.wav,130604.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\212531.wav,212531.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\87604.wav,87604.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\212533.wav,212533.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\212534.wav,212534.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\212535.wav,212535.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\212532.wav,212532.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\431669.wav,431669.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\93755.wav,93755.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\319036.wav,319036.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\339518.wav,339518.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\245311.wav,245311.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\319040.wav,319040.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\245313.wav,245313.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\71234.wav,71234.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\429635.wav,429635.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\161347.wav,161347.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\153159.wav,153159.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\3659.wav,3659.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\3660.wav,3660.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\34381.wav,34381.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\77392.wav,77392.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\79440.wav,79440.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\28242.wav,28242.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\71255.wav,71255.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\345699.wav,345699.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\20069.wav,20069.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\345702.wav,345702.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\151147.wav,151147.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\323186.wav,323186.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\157299.wav,157299.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\118391.wav,118391.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\20101.wav,20101.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\63124.wav,63124.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\251540.wav,251540.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\56986.wav,56986.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\56987.wav,56987.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\153252.wav,153252.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\249509.wav,249509.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\249510.wav,249510.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\153255.wav,153255.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\249511.wav,249511.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\249513.wav,249513.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\186022.wav,186022.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\249515.wav,249515.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\186040.wav,186040.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\251583.wav,251583.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\267967.wav,267967.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\267969.wav,267969.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\77508.wav,77508.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\134862.wav,134862.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\24271.wav,24271.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\134863.wav,134863.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\79568.wav,79568.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\421596.wav,421596.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\26348.wav,26348.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\337655.wav,337655.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\337656.wav,337656.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\337657.wav,337657.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\337658.wav,337658.wav,"['Telephone', 'Alarm']",train,,"{'mids': '/m/07cx4,/m/07pp_mv'}"
